Date,Ticker,Price
2022-03-02 00:00:00-05:00,CM.TO,65.0006332397461
2022-03-03 00:00:00-05:00,CM.TO,64.86678314208984
2022-03-04 00:00:00-05:00,CM.TO,64.71672058105469
2022-03-07 00:00:00-05:00,CM.TO,63.3985481262207
2022-03-08 00:00:00-05:00,CM.TO,63.272804260253906
2022-03-09 00:00:00-05:00,CM.TO,64.61531066894531
2022-03-10 00:00:00-05:00,CM.TO,64.59503173828125
2022-03-11 00:00:00-05:00,CM.TO,64.46524810791016
2022-03-14 00:00:00-04:00,CM.TO,64.58694458007812
2022-03-15 00:00:00-04:00,CM.TO,64.5625991821289
2022-03-16 00:00:00-04:00,CM.TO,65.4630126953125
2022-03-17 00:00:00-04:00,CM.TO,65.76720428466797
2022-03-18 00:00:00-04:00,CM.TO,66.2701416015625
2022-03-21 00:00:00-04:00,CM.TO,66.4526596069336
2022-03-22 00:00:00-04:00,CM.TO,66.5581283569336
2022-03-23 00:00:00-04:00,CM.TO,64.52203369140625
2022-03-24 00:00:00-04:00,CM.TO,64.4084701538086
2022-03-25 00:00:00-04:00,CM.TO,64.69119262695312
2022-03-28 00:00:00-04:00,CM.TO,64.0970458984375
2022-03-29 00:00:00-04:00,CM.TO,64.03558349609375
2022-03-30 00:00:00-04:00,CM.TO,63.568477630615234
2022-03-31 00:00:00-04:00,CM.TO,62.179420471191406
2022-04-01 00:00:00-04:00,CM.TO,62.02372360229492
2022-04-04 00:00:00-04:00,CM.TO,62.24088668823242
2022-04-05 00:00:00-04:00,CM.TO,61.605796813964844
2022-04-06 00:00:00-04:00,CM.TO,60.38473129272461
2022-04-07 00:00:00-04:00,CM.TO,59.90122985839844
2022-04-08 00:00:00-04:00,CM.TO,60.1265983581543
2022-04-11 00:00:00-04:00,CM.TO,59.93400955200195
2022-04-12 00:00:00-04:00,CM.TO,59.4463996887207
2022-04-13 00:00:00-04:00,CM.TO,59.241539001464844
2022-04-14 00:00:00-04:00,CM.TO,59.270198822021484
2022-04-18 00:00:00-04:00,CM.TO,59.37675094604492
2022-04-19 00:00:00-04:00,CM.TO,59.81928634643555
2022-04-20 00:00:00-04:00,CM.TO,60.388824462890625
2022-04-21 00:00:00-04:00,CM.TO,60.30687713623047
2022-04-22 00:00:00-04:00,CM.TO,59.12270736694336
2022-04-25 00:00:00-04:00,CM.TO,58.93422317504883
2022-04-26 00:00:00-04:00,CM.TO,58.6883659362793
2022-04-27 00:00:00-04:00,CM.TO,57.88935470581055
2022-04-28 00:00:00-04:00,CM.TO,58.71706008911133
2022-04-29 00:00:00-04:00,CM.TO,58.19256591796875
2022-05-02 00:00:00-04:00,CM.TO,58.118804931640625
2022-05-03 00:00:00-04:00,CM.TO,58.25811767578125
2022-05-04 00:00:00-04:00,CM.TO,58.729339599609375
2022-05-05 00:00:00-04:00,CM.TO,57.40993881225586
2022-05-06 00:00:00-04:00,CM.TO,57.29112243652344
2022-05-09 00:00:00-04:00,CM.TO,57.0821418762207
2022-05-10 00:00:00-04:00,CM.TO,56.455238342285156
2022-05-11 00:00:00-04:00,CM.TO,55.865196228027344
2022-05-12 00:00:00-04:00,CM.TO,55.41447830200195
2022-05-13 00:00:00-04:00,CM.TO,56.254459381103516
2022-05-16 00:00:00-04:00,CM.TO,56.84040069580078
2022-05-17 00:00:00-04:00,CM.TO,57.7992057800293
2022-05-18 00:00:00-04:00,CM.TO,56.56996536254883
2022-05-19 00:00:00-04:00,CM.TO,56.16021728515625
2022-05-20 00:00:00-04:00,CM.TO,56.19300079345703
2022-05-24 00:00:00-04:00,CM.TO,57.08625030517578
2022-05-25 00:00:00-04:00,CM.TO,57.44681930541992
2022-05-26 00:00:00-04:00,CM.TO,56.27494430541992
2022-05-27 00:00:00-04:00,CM.TO,56.692893981933594
2022-05-30 00:00:00-04:00,CM.TO,57.32390594482422
2022-05-31 00:00:00-04:00,CM.TO,57.02069091796875
2022-06-01 00:00:00-04:00,CM.TO,57.29931640625
2022-06-02 00:00:00-04:00,CM.TO,58.1598014831543
2022-06-03 00:00:00-04:00,CM.TO,57.643497467041016
2022-06-06 00:00:00-04:00,CM.TO,57.61891555786133
2022-06-07 00:00:00-04:00,CM.TO,57.709068298339844
2022-06-08 00:00:00-04:00,CM.TO,57.405845642089844
2022-06-09 00:00:00-04:00,CM.TO,56.16021728515625
2022-06-10 00:00:00-04:00,CM.TO,55.176822662353516
2022-06-13 00:00:00-04:00,CM.TO,53.75907897949219
2022-06-14 00:00:00-04:00,CM.TO,53.250999450683594
2022-06-15 00:00:00-04:00,CM.TO,53.89020538330078
2022-06-16 00:00:00-04:00,CM.TO,52.22662353515625
2022-06-17 00:00:00-04:00,CM.TO,52.57081604003906
2022-06-20 00:00:00-04:00,CM.TO,53.627967834472656
2022-06-21 00:00:00-04:00,CM.TO,53.5542106628418
2022-06-22 00:00:00-04:00,CM.TO,52.67734909057617
2022-06-23 00:00:00-04:00,CM.TO,51.07931900024414
2022-06-24 00:00:00-04:00,CM.TO,51.8332633972168
2022-06-27 00:00:00-04:00,CM.TO,52.29829025268555
2022-06-28 00:00:00-04:00,CM.TO,52.240169525146484
2022-06-29 00:00:00-04:00,CM.TO,52.032562255859375
2022-06-30 00:00:00-04:00,CM.TO,51.907997131347656
2022-07-04 00:00:00-04:00,CM.TO,52.065773010253906
2022-07-05 00:00:00-04:00,CM.TO,51.82495880126953
2022-07-06 00:00:00-04:00,CM.TO,51.75852584838867
2022-07-07 00:00:00-04:00,CM.TO,52.763309478759766
2022-07-08 00:00:00-04:00,CM.TO,52.763309478759766
2022-07-11 00:00:00-04:00,CM.TO,52.613834381103516
2022-07-12 00:00:00-04:00,CM.TO,52.39793395996094
2022-07-13 00:00:00-04:00,CM.TO,51.4844970703125
2022-07-14 00:00:00-04:00,CM.TO,49.2092170715332
2022-07-15 00:00:00-04:00,CM.TO,49.45002746582031
2022-07-18 00:00:00-04:00,CM.TO,50.15586853027344
2022-07-19 00:00:00-04:00,CM.TO,51.60075759887695
2022-07-20 00:00:00-04:00,CM.TO,51.8166618347168
2022-07-21 00:00:00-04:00,CM.TO,52.065773010253906
2022-07-22 00:00:00-04:00,CM.TO,52.281681060791016
2022-07-25 00:00:00-04:00,CM.TO,52.55570983886719
2022-07-26 00:00:00-04:00,CM.TO,52.35641098022461
2022-07-27 00:00:00-04:00,CM.TO,52.87957000732422
2022-07-28 00:00:00-04:00,CM.TO,53.278160095214844
2022-07-29 00:00:00-04:00,CM.TO,53.79299545288086
2022-08-02 00:00:00-04:00,CM.TO,53.452537536621094
2022-08-03 00:00:00-04:00,CM.TO,53.91756057739258
2022-08-04 00:00:00-04:00,CM.TO,53.88434600830078
2022-08-05 00:00:00-04:00,CM.TO,54.18328857421875
2022-08-08 00:00:00-04:00,CM.TO,53.90925216674805
2022-08-09 00:00:00-04:00,CM.TO,53.66013717651367
2022-08-10 00:00:00-04:00,CM.TO,54.71473693847656
2022-08-11 00:00:00-04:00,CM.TO,55.33753204345703
2022-08-12 00:00:00-04:00,CM.TO,55.66969299316406
2022-08-15 00:00:00-04:00,CM.TO,55.83577346801758
2022-08-16 00:00:00-04:00,CM.TO,56.715999603271484
2022-08-17 00:00:00-04:00,CM.TO,56.80733871459961
2022-08-18 00:00:00-04:00,CM.TO,56.848846435546875
2022-08-19 00:00:00-04:00,CM.TO,56.30908966064453
2022-08-22 00:00:00-04:00,CM.TO,55.50361251831055
2022-08-23 00:00:00-04:00,CM.TO,55.34584045410156
2022-08-24 00:00:00-04:00,CM.TO,54.39918899536133
2022-08-25 00:00:00-04:00,CM.TO,54.291236877441406
2022-08-26 00:00:00-04:00,CM.TO,53.92585754394531
2022-08-29 00:00:00-04:00,CM.TO,53.236637115478516
2022-08-30 00:00:00-04:00,CM.TO,52.60552978515625
2022-08-31 00:00:00-04:00,CM.TO,51.57584762573242
2022-09-01 00:00:00-04:00,CM.TO,50.96965789794922
2022-09-02 00:00:00-04:00,CM.TO,51.21046829223633
2022-09-06 00:00:00-04:00,CM.TO,50.95304870605469
2022-09-07 00:00:00-04:00,CM.TO,51.35163497924805
2022-09-08 00:00:00-04:00,CM.TO,52.240169525146484
2022-09-09 00:00:00-04:00,CM.TO,52.97921371459961
2022-09-12 00:00:00-04:00,CM.TO,53.577091217041016
2022-09-13 00:00:00-04:00,CM.TO,52.65534973144531
2022-09-14 00:00:00-04:00,CM.TO,52.70518112182617
2022-09-15 00:00:00-04:00,CM.TO,53.253238677978516
2022-09-16 00:00:00-04:00,CM.TO,52.572322845458984
2022-09-19 00:00:00-04:00,CM.TO,53.153594970703125
2022-09-20 00:00:00-04:00,CM.TO,52.33150100708008
2022-09-21 00:00:00-04:00,CM.TO,51.85818099975586
2022-09-22 00:00:00-04:00,CM.TO,51.65057373046875
2022-09-23 00:00:00-04:00,CM.TO,50.546146392822266
2022-09-26 00:00:00-04:00,CM.TO,50.87831115722656
2022-09-27 00:00:00-04:00,CM.TO,50.41531753540039
2022-09-28 00:00:00-04:00,CM.TO,51.383384704589844
2022-09-29 00:00:00-04:00,CM.TO,50.903560638427734
2022-09-30 00:00:00-04:00,CM.TO,50.8951416015625
2022-10-03 00:00:00-04:00,CM.TO,51.821128845214844
2022-10-04 00:00:00-04:00,CM.TO,52.42721939086914
2022-10-05 00:00:00-04:00,CM.TO,51.711692810058594
2022-10-06 00:00:00-04:00,CM.TO,50.23854064941406
2022-10-07 00:00:00-04:00,CM.TO,49.22837829589844
2022-10-11 00:00:00-04:00,CM.TO,47.165977478027344
2022-10-12 00:00:00-04:00,CM.TO,47.586875915527344
2022-10-13 00:00:00-04:00,CM.TO,48.740142822265625
2022-10-14 00:00:00-04:00,CM.TO,48.740142822265625
2022-10-17 00:00:00-04:00,CM.TO,49.986000061035156
2022-10-18 00:00:00-04:00,CM.TO,50.356388092041016
2022-10-19 00:00:00-04:00,CM.TO,49.72504806518555
2022-10-20 00:00:00-04:00,CM.TO,49.169456481933594
2022-10-21 00:00:00-04:00,CM.TO,50.053348541259766
2022-10-24 00:00:00-04:00,CM.TO,50.23011779785156
2022-10-25 00:00:00-04:00,CM.TO,50.58367919921875
2022-10-26 00:00:00-04:00,CM.TO,51.18977737426758
2022-10-27 00:00:00-04:00,CM.TO,51.33287811279297
2022-10-28 00:00:00-04:00,CM.TO,51.86322021484375
2022-10-31 00:00:00-04:00,CM.TO,52.08208465576172
2022-11-01 00:00:00-04:00,CM.TO,52.03999328613281
2022-11-02 00:00:00-04:00,CM.TO,51.703269958496094
2022-11-03 00:00:00-04:00,CM.TO,51.3412971496582
2022-11-04 00:00:00-04:00,CM.TO,52.56190872192383
2022-11-07 00:00:00-05:00,CM.TO,52.5871696472168
2022-11-08 00:00:00-05:00,CM.TO,52.536651611328125
2022-11-09 00:00:00-05:00,CM.TO,51.93056106567383
2022-11-10 00:00:00-05:00,CM.TO,53.824607849121094
2022-11-11 00:00:00-05:00,CM.TO,54.50646209716797
2022-11-14 00:00:00-05:00,CM.TO,54.068729400634766
2022-11-15 00:00:00-05:00,CM.TO,53.176414489746094
2022-11-16 00:00:00-05:00,CM.TO,53.269012451171875
2022-11-17 00:00:00-05:00,CM.TO,53.117488861083984
2022-11-18 00:00:00-05:00,CM.TO,53.50471878051758
2022-11-21 00:00:00-05:00,CM.TO,53.849853515625
2022-11-22 00:00:00-05:00,CM.TO,54.119232177734375
2022-11-23 00:00:00-05:00,CM.TO,54.498043060302734
2022-11-24 00:00:00-05:00,CM.TO,54.43069839477539
2022-11-25 00:00:00-05:00,CM.TO,54.801090240478516
2022-11-28 00:00:00-05:00,CM.TO,54.178157806396484
2022-11-29 00:00:00-05:00,CM.TO,54.03506088256836
2022-11-30 00:00:00-05:00,CM.TO,54.54012680053711
2022-12-01 00:00:00-05:00,CM.TO,50.34797286987305
2022-12-02 00:00:00-05:00,CM.TO,49.994422912597656
2022-12-05 00:00:00-05:00,CM.TO,49.51459884643555
2022-12-06 00:00:00-05:00,CM.TO,49.55668258666992
2022-12-07 00:00:00-05:00,CM.TO,49.632450103759766
2022-12-08 00:00:00-05:00,CM.TO,48.99267578125
2022-12-09 00:00:00-05:00,CM.TO,49.262062072753906
2022-12-12 00:00:00-05:00,CM.TO,48.48760223388672
2022-12-13 00:00:00-05:00,CM.TO,47.51953125
2022-12-14 00:00:00-05:00,CM.TO,47.21649169921875
2022-12-15 00:00:00-05:00,CM.TO,46.85451126098633
2022-12-16 00:00:00-05:00,CM.TO,46.66931915283203
2022-12-19 00:00:00-05:00,CM.TO,45.75175857543945
2022-12-20 00:00:00-05:00,CM.TO,46.458866119384766
2022-12-21 00:00:00-05:00,CM.TO,47.006038665771484
2022-12-22 00:00:00-05:00,CM.TO,46.568302154541016
2022-12-23 00:00:00-05:00,CM.TO,46.782039642333984
2022-12-28 00:00:00-05:00,CM.TO,45.9698486328125
2022-12-29 00:00:00-05:00,CM.TO,46.98721694946289
2022-12-30 00:00:00-05:00,CM.TO,46.82477951049805
2023-01-03 00:00:00-05:00,CM.TO,47.363399505615234
2023-01-04 00:00:00-05:00,CM.TO,47.859256744384766
2023-01-05 00:00:00-05:00,CM.TO,47.74810791015625
2023-01-06 00:00:00-05:00,CM.TO,48.35512161254883
2023-01-09 00:00:00-05:00,CM.TO,48.57740020751953
2023-01-10 00:00:00-05:00,CM.TO,48.67143249511719
2023-01-11 00:00:00-05:00,CM.TO,48.962120056152344
2023-01-12 00:00:00-05:00,CM.TO,49.45798110961914
2023-01-13 00:00:00-05:00,CM.TO,50.01368713378906
2023-01-16 00:00:00-05:00,CM.TO,50.08208465576172
2023-01-17 00:00:00-05:00,CM.TO,50.34711837768555
2023-01-18 00:00:00-05:00,CM.TO,49.919654846191406
2023-01-19 00:00:00-05:00,CM.TO,49.569122314453125
2023-01-20 00:00:00-05:00,CM.TO,49.79140853881836
2023-01-23 00:00:00-05:00,CM.TO,50.176124572753906
2023-01-24 00:00:00-05:00,CM.TO,49.902549743652344
2023-01-25 00:00:00-05:00,CM.TO,49.919654846191406
2023-01-26 00:00:00-05:00,CM.TO,50.25306701660156
2023-01-27 00:00:00-05:00,CM.TO,50.842979431152344
2023-01-30 00:00:00-05:00,CM.TO,51.048152923583984
2023-01-31 00:00:00-05:00,CM.TO,51.928741455078125
2023-02-01 00:00:00-05:00,CM.TO,52.21942138671875
2023-02-02 00:00:00-05:00,CM.TO,52.54429626464844
2023-02-03 00:00:00-05:00,CM.TO,52.8007698059082
2023-02-06 00:00:00-05:00,CM.TO,52.49299621582031
2023-02-07 00:00:00-05:00,CM.TO,53.14274597167969
2023-02-08 00:00:00-05:00,CM.TO,52.94611358642578
2023-02-09 00:00:00-05:00,CM.TO,52.62123489379883
2023-02-10 00:00:00-05:00,CM.TO,52.71528244018555
2023-02-13 00:00:00-05:00,CM.TO,53.168392181396484
2023-02-14 00:00:00-05:00,CM.TO,53.39922332763672
2023-02-15 00:00:00-05:00,CM.TO,53.39922332763672
2023-02-16 00:00:00-05:00,CM.TO,53.20259475708008
2023-02-17 00:00:00-05:00,CM.TO,53.45052719116211
2023-02-21 00:00:00-05:00,CM.TO,52.510093688964844
2023-02-22 00:00:00-05:00,CM.TO,52.39894485473633
2023-02-23 00:00:00-05:00,CM.TO,52.34767150878906
2023-02-24 00:00:00-05:00,CM.TO,53.76685333251953
2023-02-27 00:00:00-05:00,CM.TO,53.638607025146484
2023-02-28 00:00:00-05:00,CM.TO,53.34794235229492
2023-03-01 00:00:00-05:00,CM.TO,53.38212966918945
2023-03-02 00:00:00-05:00,CM.TO,53.0316047668457
2023-03-03 00:00:00-05:00,CM.TO,53.92929458618164
2023-03-06 00:00:00-05:00,CM.TO,53.90364074707031
2023-03-07 00:00:00-05:00,CM.TO,52.77513122558594
2023-03-08 00:00:00-05:00,CM.TO,52.467350006103516
2023-03-09 00:00:00-05:00,CM.TO,50.287269592285156
2023-03-10 00:00:00-05:00,CM.TO,49.338287353515625
2023-03-13 00:00:00-04:00,CM.TO,48.57740020751953
2023-03-14 00:00:00-04:00,CM.TO,49.08180236816406
2023-03-15 00:00:00-04:00,CM.TO,48.36366271972656
2023-03-16 00:00:00-04:00,CM.TO,48.95356750488281
2023-03-17 00:00:00-04:00,CM.TO,48.748390197753906
2023-03-20 00:00:00-04:00,CM.TO,48.54319763183594
2023-03-21 00:00:00-04:00,CM.TO,49.30409622192383
2023-03-22 00:00:00-04:00,CM.TO,49.0561637878418
2023-03-23 00:00:00-04:00,CM.TO,48.491905212402344
2023-03-24 00:00:00-04:00,CM.TO,48.440608978271484
2023-03-27 00:00:00-04:00,CM.TO,48.85722732543945
2023-03-28 00:00:00-04:00,CM.TO,48.59684371948242
2023-03-29 00:00:00-04:00,CM.TO,49.19573211669922
2023-03-30 00:00:00-04:00,CM.TO,49.334598541259766
2023-03-31 00:00:00-04:00,CM.TO,49.74253845214844
2023-04-03 00:00:00-04:00,CM.TO,50.09840393066406
2023-04-04 00:00:00-04:00,CM.TO,49.59498977661133
2023-04-05 00:00:00-04:00,CM.TO,49.325923919677734
2023-04-06 00:00:00-04:00,CM.TO,49.50819396972656
2023-04-10 00:00:00-04:00,CM.TO,49.71650695800781
2023-04-11 00:00:00-04:00,CM.TO,50.107086181640625
2023-04-12 00:00:00-04:00,CM.TO,50.063690185546875
