Date,CM.TO,RY.TO,TD.TO,BNS.TO,BMO.TO,NA.TO,JPM,BAC,WFC,GS
2021-06-24 00:00:00-04:00,57.40818405151367,104.75776672363281,70.20661926269531,60.61132049560547,103.19168853759766,77.90065002441406,134.40753173828125,36.12482833862305,40.05450439453125,326.679931640625
2021-06-25 00:00:00-04:00,57.16987991333008,105.14108276367188,70.63346862792969,61.1022834777832,103.91050720214844,78.48700714111328,135.7647247314453,36.823787689208984,41.11838150024414,326.6976623535156
2021-06-28 00:00:00-04:00,56.22854995727539,104.60777282714844,69.99720764160156,60.61132049560547,102.6424331665039,78.3697280883789,136.01148986816406,36.770694732666016,40.595314025878906,326.6445617675781
2021-06-29 00:00:00-04:00,55.795623779296875,104.71611785888672,70.02137756347656,60.86812973022461,102.25473022460938,78.31109619140625,135.84405517578125,36.177913665771484,39.708763122558594,330.1084289550781
2021-06-30 00:00:00-04:00,56.04584884643555,104.65776062011719,69.96499633789062,60.89836883544922,102.62627410888672,77.70799255371094,137.07785034179688,36.478729248046875,40.152034759521484,336.2300720214844
2021-07-02 00:00:00-04:00,56.188838958740234,105.02445220947266,70.06968688964844,61.185386657714844,102.6504898071289,78.05980682373047,138.30213928222656,36.4079475402832,39.956993103027344,331.4727478027344
2021-07-05 00:00:00-04:00,56.268287658691406,105.31608581542969,70.58514404296875,61.23120880126953,102.8362808227539,78.56239318847656,,,,
2021-07-06 00:00:00-04:00,56.22854995727539,104.98278045654297,70.27103424072266,60.60483932495117,102.31935119628906,78.26924133300781,135.9798126220703,35.4524040222168,38.55623245239258,327.663330078125
2021-07-07 00:00:00-04:00,56.27223587036133,104.957763671875,70.02137756347656,60.36041259765625,102.44857788085938,78.11007690429688,136.1393280029297,35.16926956176758,38.47644805908203,325.72320556640625
2021-07-08 00:00:00-04:00,55.7757682800293,104.81609344482422,68.07070922851562,59.52779769897461,100.94625091552734,76.99600219726562,133.79042053222656,34.31106185913086,37.51896667480469,317.9891662597656
2021-07-09 00:00:00-04:00,56.34771728515625,105.30775451660156,68.84282684326172,60.26874923706055,101.86702728271484,78.31947326660156,138.07167053222656,35.42586135864258,38.9285888671875,329.3465270996094
2021-07-12 00:00:00-04:00,56.72900390625,106.4327621459961,69.12730407714844,60.56666564941406,102.57781219482422,78.97283935546875,140.04824829101562,35.947872161865234,39.15022277832031,337.0893859863281
2021-07-13 00:00:00-04:00,56.90773391723633,106.64942932128906,68.84282684326172,60.42152404785156,102.39203643798828,78.92256927490234,137.96530151367188,35.2666015625,38.32573699951172,333.0851745605469
2021-07-14 00:00:00-04:00,56.939510345458984,107.28275299072266,68.80217742919922,60.39860916137695,102.10933685302734,79.0984878540039,137.49551391601562,34.3818473815918,39.8505973815918,331.685302734375
2021-07-15 00:00:00-04:00,57.074546813964844,107.75774383544922,68.80217742919922,60.51317596435547,102.04473114013672,79.4502944946289,137.796875,34.35529327392578,39.89493942260742,330.755126953125
2021-07-16 00:00:00-04:00,56.72900390625,106.28276824951172,68.29013061523438,59.97847366333008,101.05126190185547,79.33303833007812,134.6501922607422,33.550167083740234,39.256614685058594,323.1806335449219
2021-07-19 00:00:00-04:00,55.84329605102539,104.61609649658203,66.493896484375,58.6417350769043,98.83817291259766,77.38969421386719,130.271484375,32.674251556396484,38.16615295410156,314.2506408691406
2021-07-20 00:00:00-04:00,56.006141662597656,104.9910888671875,66.9246597290039,59.31391906738281,99.46009826660156,78.11007690429688,132.7001953125,33.3466682434082,39.753082275390625,323.14520263671875
2021-07-21 00:00:00-04:00,56.62177276611328,105.24943542480469,67.33916473388672,59.573631286621094,100.25162506103516,78.47025299072266,135.49227905273438,34.02793502807617,40.60417938232422,330.8879699707031
2021-07-22 00:00:00-04:00,56.605865478515625,104.88276672363281,66.98157501220703,59.10767364501953,99.82354736328125,78.3864974975586,133.78155517578125,33.58556365966797,39.92152786254883,330.18817138671875
2021-07-23 00:00:00-04:00,56.844173431396484,105.336669921875,67.20099639892578,59.52016830444336,100.53433990478516,78.75505065917969,133.52450561523438,33.35552215576172,39.53144836425781,331.375244140625
2021-07-26 00:00:00-04:00,57.257259368896484,105.79055786132812,67.20913696289062,59.5583610534668,101.22897338867188,78.52050018310547,134.4197235107422,33.735965728759766,39.9037971496582,333.0141906738281
2021-07-27 00:00:00-04:00,57.392303466796875,106.36211395263672,67.53424835205078,59.49724197387695,101.28549194335938,78.59590148925781,134.2424774169922,33.60325622558594,40.019046783447266,332.07513427734375
2021-07-28 00:00:00-04:00,57.622657775878906,106.44617462158203,67.66429901123047,59.73405075073242,101.37435913085938,78.6461410522461,134.46405029296875,33.735965728759766,40.347076416015625,331.5348205566406
2021-07-29 00:00:00-04:00,57.91659164428711,106.748779296875,68.03004455566406,60.07777786254883,101.88319396972656,79.56755828857422,135.6163787841797,34.22258377075195,41.224761962890625,334.47589111328125
2021-07-30 00:00:00-04:00,57.618690490722656,106.05952453613281,67.42047119140625,59.481971740722656,100.62063598632812,79.98639678955078,134.5349884033203,33.9394645690918,40.72828674316406,332.1105651855469
2021-08-03 00:00:00-04:00,56.963348388671875,106.1435775756836,67.96503448486328,59.718772888183594,101.21527099609375,80.20416259765625,135.51889038085938,34.107566833496094,41.517330169677734,336.96533203125
2021-08-04 00:00:00-04:00,57.28505325317383,106.9168701171875,67.778076171875,59.66530227661133,100.99532318115234,79.89424133300781,134.05638122558594,33.859832763671875,40.91447830200195,334.7506408691406
2021-08-05 00:00:00-04:00,57.590885162353516,107.52205657958984,68.03004455566406,60.1159782409668,102.20086669921875,80.19579315185547,135.7493438720703,34.52341079711914,41.84049987792969,340.4559326171875
2021-08-06 00:00:00-04:00,58.54808044433594,108.54752349853516,68.9078369140625,60.795814514160156,102.99911499023438,80.69839477539062,139.6051025390625,35.523189544677734,43.425437927246094,352.49542236328125
2021-08-09 00:00:00-04:00,58.39716339111328,108.72404479980469,68.75342559814453,60.94859313964844,103.07242584228516,81.17583465576172,139.4544219970703,35.9832649230957,43.31858444213867,354.2584228515625
2021-08-10 00:00:00-04:00,58.55204391479492,109.57299041748047,69.68811798095703,61.65134811401367,104.1965103149414,81.50252532958984,141.16513061523438,36.65568161010742,44.19118881225586,361.4254150390625
2021-08-11 00:00:00-04:00,58.81816101074219,110.07731628417969,70.32207489013672,61.92633056640625,105.11692810058594,82.11399841308594,142.84922790527344,37.11575698852539,45.10831832885742,366.66998291015625
2021-08-12 00:00:00-04:00,58.97704315185547,110.17819213867188,70.26519775390625,61.95689392089844,105.18209838867188,81.36849212646484,143.40769958496094,37.2927131652832,45.54461669921875,367.6533508300781
2021-08-13 00:00:00-04:00,59.231239318847656,110.161376953125,69.99698638916016,61.8499641418457,104.85626983642578,81.03343963623047,141.80331420898438,36.83263397216797,44.8500862121582,363.91485595703125
2021-08-16 00:00:00-04:00,59.231239318847656,110.26222229003906,70.11890411376953,61.895774841308594,104.25350189208984,80.74024963378906,140.8726043701172,36.53181076049805,43.995304107666016,361.76202392578125
2021-08-17 00:00:00-04:00,58.746673583984375,109.90081024169922,69.85067749023438,61.529136657714844,103.85437774658203,80.64810180664062,139.1707763671875,36.354862213134766,43.37200164794922,358.76763916015625
2021-08-18 00:00:00-04:00,58.901580810546875,109.82514953613281,69.614990234375,61.39163589477539,104.38381958007812,81.46063232421875,137.90322875976562,36.08942794799805,42.713104248046875,353.30157470703125
2021-08-19 00:00:00-04:00,58.32566452026367,109.5645751953125,69.54995727539062,60.811092376708984,103.27605438232422,81.61140441894531,136.75094604492188,35.55857467651367,42.07200622558594,348.6683044433594
2021-08-20 00:00:00-04:00,58.62751007080078,110.71611785888672,70.005126953125,61.0555305480957,104.1883544921875,82.8343734741211,137.1409454345703,35.71782684326172,42.22337341308594,350.70587158203125
2021-08-23 00:00:00-04:00,59.032649993896484,110.73295593261719,70.0945053100586,61.284690856933594,104.84813690185547,83.37884521484375,138.8959503173828,36.19560623168945,42.392555236816406,355.6492919921875
2021-08-24 00:00:00-04:00,59.46953582763672,110.99349975585938,69.71250915527344,60.8034553527832,106.59941101074219,83.50447082519531,139.75575256347656,36.69991683959961,43.060367584228516,361.9480895996094
2021-08-25 00:00:00-04:00,60.1169319152832,111.91810607910156,69.69625091552734,61.59023666381836,106.47721862792969,83.04378509521484,142.63650512695312,37.2927131652832,43.88845443725586,365.98779296875
2021-08-26 00:00:00-04:00,58.85788345336914,111.43059539794922,68.03004455566406,60.95622634887695,103.99283599853516,83.21968078613281,143.3721923828125,37.19538879394531,43.67475128173828,365.35882568359375
2021-08-27 00:00:00-04:00,58.17472457885742,111.18682098388672,67.7049331665039,60.643028259277344,103.39825439453125,83.19453430175781,144.5244903564453,37.593528747558594,44.35145950317383,371.80828857421875
2021-08-30 00:00:00-04:00,57.821250915527344,110.1697769165039,67.26602935791016,60.031944274902344,102.55926513671875,83.51284790039062,142.2110595703125,36.85917663574219,43.104888916015625,366.41314697265625
2021-08-31 00:00:00-04:00,57.646488189697266,108.93417358398438,66.5914306640625,59.69584274291992,102.27417755126953,83.88142395019531,141.77674865722656,36.938804626464844,40.69186782836914,368.1133728027344
2021-09-01 00:00:00-04:00,57.670310974121094,108.84171295166016,66.75399017333984,59.61945724487305,103.45527648925781,83.6720199584961,141.57286071777344,36.44334411621094,38.688438415527344,368.2469177246094
2021-09-02 00:00:00-04:00,57.86891555786133,108.9761962890625,67.04658508300781,59.81807327270508,104.10690307617188,82.55794525146484,142.22879028320312,36.47891616821289,39.685691833496094,368.9947204589844
2021-09-03 00:00:00-04:00,57.81726837158203,108.83329010009766,67.01404571533203,59.67294692993164,104.04174041748047,82.23963928222656,141.36900329589844,36.505592346191406,39.329532623291016,366.15496826171875
2021-09-07 00:00:00-04:00,57.988067626953125,109.22836303710938,67.48548126220703,59.69584274291992,104.66893768310547,81.91295623779297,141.12081909179688,36.745697021484375,39.454200744628906,365.273681640625
2021-09-08 00:00:00-04:00,57.84109878540039,108.79969024658203,67.07095336914062,59.627105712890625,104.62006378173828,81.7203140258789,140.491455078125,36.265480041503906,39.01789093017578,360.53765869140625
2021-09-09 00:00:00-04:00,58.242252349853516,109.13589477539062,67.04658508300781,59.69584274291992,104.48158264160156,81.6700439453125,141.10308837890625,36.39887237548828,39.49871826171875,360.16375732421875
2021-09-10 00:00:00-04:00,58.09529113769531,108.95939636230469,66.81087493896484,59.61945724487305,104.14765167236328,81.8040771484375,139.48098754882812,35.81194305419922,39.47200012207031,359.18450927734375
2021-09-13 00:00:00-04:00,58.38127136230469,108.56434631347656,66.74585723876953,59.85626220703125,104.9051513671875,82.50768280029297,141.69696044921875,36.40776443481445,40.74529266357422,364.33001708984375
2021-09-14 00:00:00-04:00,57.86095428466797,107.95071411132812,66.45323944091797,59.344459533691406,103.83810424804688,82.38202667236328,139.2239532470703,35.429542541503906,41.003509521484375,359.3714599609375
2021-09-15 00:00:00-04:00,58.54808044433594,108.90056610107422,67.0547103881836,59.84098815917969,104.57119750976562,82.1474838256836,140.1901092529297,35.696327209472656,41.52885055541992,357.822509765625
2021-09-16 00:00:00-04:00,58.802276611328125,108.90896606445312,67.41232299804688,59.9708366394043,104.91329956054688,82.53279876708984,140.12808227539062,35.972007751464844,41.20830535888672,353.1310729980469
2021-09-17 00:00:00-04:00,57.98409652709961,107.30353546142578,67.03845977783203,59.72640609741211,104.13948822021484,82.07211303710938,139.76466369628906,36.016475677490234,41.37748718261719,348.4841003417969
2021-09-20 00:00:00-04:00,56.72900390625,105.68128204345703,66.53453063964844,58.60352325439453,101.90762329101562,80.64810180664062,135.58091735839844,34.78035354614258,40.78981399536133,336.6175231933594
2021-09-21 00:00:00-04:00,56.772701263427734,105.34506225585938,66.72959899902344,58.68754577636719,102.0624008178711,79.57593536376953,135.59864807128906,34.79814147949219,40.82543182373047,334.5789794921875
2021-09-22 00:00:00-04:00,57.0705680847168,106.25286102294922,66.81087493896484,58.916717529296875,103.08058166503906,80.27119445800781,138.19577026367188,35.696327209472656,41.92063903808594,343.15167236328125
2021-09-23 00:00:00-04:00,57.968196868896484,107.71540069580078,67.61552429199219,59.6500129699707,104.56304931640625,80.91615295410156,142.86697387695312,37.07474136352539,42.561729431152344,348.8402099609375
2021-09-24 00:00:00-04:00,57.924503326416016,107.50525665283203,67.67243194580078,59.772247314453125,104.6363525390625,80.84022521972656,144.515625,37.47492980957031,42.668575286865234,347.9410705566406
2021-09-27 00:00:00-04:00,58.44206237792969,107.5556869506836,68.80217742919922,60.413883209228516,105.42645263671875,82.30850982666016,148.0080108642578,38.4709358215332,42.34803009033203,355.91741943359375
2021-09-28 00:00:00-04:00,57.30668258666992,106.38733673095703,69.05415344238281,60.14651107788086,104.33497619628906,81.35496520996094,147.2102508544922,38.38200378417969,40.88775634765625,346.7392578125
2021-09-29 00:00:00-04:00,57.17026138305664,106.5050277709961,69.02978515625,60.215274810791016,104.54676818847656,81.59123229980469,147.0950469970703,38.30195617675781,41.87611389160156,342.63543701171875
2021-09-30 00:00:00-04:00,56.56847381591797,105.93343353271484,68.15196990966797,59.55070114135742,102.99911499023438,82.0891342163086,145.09181213378906,37.750606536865234,41.324066162109375,336.5285339355469
2021-10-01 00:00:00-04:00,57.04188537597656,106.00069427490234,69.38741302490234,60.07777786254883,103.69963073730469,82.89920043945312,148.14093017578125,38.310855865478516,41.867210388183594,338.2821960449219
2021-10-04 00:00:00-04:00,57.17026138305664,106.07633972167969,69.15169525146484,59.86144256591797,103.61002349853516,83.17766571044922,147.98141479492188,38.54207992553711,41.867210388183594,333.0744934082031
2021-10-05 00:00:00-04:00,57.800148010253906,106.95889282226562,69.81004333496094,60.21686553955078,105.07620239257812,84.24091339111328,150.3979949951172,39.32466125488281,42.70419692993164,343.4544372558594
2021-10-06 00:00:00-04:00,57.77206039428711,107.01773071289062,69.49305725097656,59.92325210571289,104.64450073242188,84.17341613769531,150.718994140625,39.342445373535156,42.62406539916992,345.4485168457031
2021-10-07 00:00:00-04:00,58.217384338378906,107.48843383789062,70.07552337646484,60.046875,105.8418960571289,84.44343566894531,151.67312622070312,39.23572540283203,42.526119232177734,347.7363586425781
2021-10-08 00:00:00-04:00,58.61456298828125,107.93392944335938,70.78924560546875,60.556861877441406,106.46092224121094,84.7556381225586,151.78904724121094,39.43138122558594,42.739810943603516,349.6858825683594
2021-10-12 00:00:00-04:00,58.32571792602539,107.84146881103516,70.29702758789062,60.68048858642578,105.60566711425781,84.76409149169922,147.45526123046875,38.719932556152344,41.53776168823242,344.09539794921875
2021-10-13 00:00:00-04:00,57.972660064697266,108.1524658203125,69.76378631591797,60.719120025634766,105.49161529541016,84.91596984863281,143.56739807128906,38.36422348022461,41.003509521484375,343.8995361328125
2021-10-14 00:00:00-04:00,58.54234313964844,109.16112518310547,70.14936065673828,61.09775161743164,106.46092224121094,85.12696075439453,145.7699432373047,40.08055114746094,40.344600677490234,348.2527160644531
2021-10-15 00:00:00-04:00,59.204307556152344,109.82514953613281,71.3798828125,61.57682418823242,108.07371520996094,85.9454574584961,148.5699005126953,41.23664474487305,43.078182220458984,361.4902038574219
2021-10-18 00:00:00-04:00,59.3126335144043,110.34629821777344,71.68343353271484,61.80863571166992,108.04113006591797,86.56990814208984,148.5164794921875,41.15660858154297,44.01310348510742,368.2736511230469
2021-10-19 00:00:00-04:00,59.36479568481445,110.5816421508789,72.74990844726562,62.5736198425293,108.63575744628906,86.26612854003906,150.3177032470703,41.33446502685547,44.82337951660156,366.9116516113281
2021-10-20 00:00:00-04:00,59.649654388427734,111.06915283203125,73.10264587402344,63.245872497558594,109.72723388671875,86.26612854003906,152.3419189453125,41.87693405151367,44.66311264038086,363.1103820800781
2021-10-21 00:00:00-04:00,59.701805114746094,111.26248168945312,72.82372283935547,63.02952194213867,109.90646362304688,86.54461669921875,151.14700317382812,41.64571762084961,44.81447219848633,362.8432922363281
2021-10-22 00:00:00-04:00,60.18323516845703,111.9853286743164,73.1354751586914,63.168601989746094,110.34630584716797,87.3715591430664,153.1801300048828,42.30379867553711,45.10831832885742,368.83453369140625
2021-10-25 00:00:00-04:00,60.4319953918457,112.23957824707031,73.4554214477539,63.63994216918945,111.8043441772461,87.42220306396484,152.4311065673828,42.25044250488281,45.072696685791016,369.2172546386719
2021-10-26 00:00:00-04:00,60.620548248291016,112.45143127441406,74.07889556884766,64.13448333740234,112.31751251220703,88.0297622680664,152.84127807617188,42.65061950683594,45.081607818603516,371.76324462890625
2021-10-27 00:00:00-04:00,60.27952194213867,111.00234985351562,73.64408874511719,63.825401306152344,111.72288513183594,87.20281219482422,149.6578369140625,41.83247375488281,44.56516647338867,365.87005615234375
2021-10-28 00:00:00-04:00,60.4279670715332,111.1209945678711,73.6194839477539,63.670875549316406,112.87138366699219,87.45596313476562,151.9138946533203,42.49055480957031,45.73160171508789,369.27960205078125
